Sales_Record_ID,Product_ID,Product_Key,Source_Month,Category,Stock Code,Description,Record_Type,Level,Sold Period,Transaction_Status,Unit Cost,Unit Price,Cost Sales,Sales Value,Profit,Profit %,Cost_Sales_Reconciliation_Flag
501,1329,WFC700NWC,Dec,HEADPHONES,WFC700NWC,Sony Wht True Wireless Noise,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,62.17,109.99,62.17,58.33,-3.84,-6.58,MATCH
502,208,700365,Dec,HEADPHONES,700365,Sennheiser Momentum Tue Wireless,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,149.55,254.49,149.55,165.83,16.28,9.82,MATCH
503,1366,WHULT900NBSONY,Dec,HEADPHONES,WHULT900NBSONY,"Black Bluetooth 5.2, NC",PRODUCT,-2,-1,NEGATIVE_SALES_ACTIVITY,113.51,186.99,-113.51,-99.17,14.34,-14.46,MATCH
504,812,MXP63ZM/A,Dec,HEADPHONES,MXP63ZM/A,AirPods 4,PRODUCT,6,3,POSITIVE_SALES_ACTIVITY,95.1,126.99,285.3,264.17,-21.13,-8.0,MATCH
505,813,MXP93ZM/A,Dec,HEADPHONES,MXP93ZM/A,AirPods 4 with Active Noise,PRODUCT,3,2,POSITIVE_SALES_ACTIVITY,131.96,169.49,263.92,248.34,-15.58,-6.27,MATCH
506,1327,WFC510WCE,Dec,HEADPHONES,WFC510WCE,"Sony White ear buds, IPX4, 10",PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,31.21,0.49,31.21,33.33,2.12,6.36,MATCH
507,1368,WHULT900NHSONY,Dec,HEADPHONES,WHULT900NHSony,Dark Grey Bluetooth®,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,113.91,0.49,113.91,140.83,26.92,19.12,MATCH
508,108,38-S805-ST-B,Dec,HEADPHONES,38-S805-ST-B,Shokz OpenRun Blue- Type C,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,66.73,118.49,66.73,104.17,37.44,35.94,MATCH
509,301,BHR8776GL,Dec,HEADPHONES,BHR8776GL,WBW Redmi Buds 6 Play Black,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,0.0,0.49,0.0,19.99,19.99,100.0,MATCH
510,580,HFX30C18.IW,Dec,HEATING,HFX30C18.IW,DELONGHI CAPSULE HEATER,PRODUCT,4,2,POSITIVE_SALES_ACTIVITY,25.91,50.99,51.82,79.16,27.34,34.54,MATCH
511,431,ECR20,Dec,HEATING,ECR20,Dimplex 2000Watt Oil Free Rad,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,74.47,118.99,148.94,148.33,-0.61,-0.41,MATCH
512,138,454856-01,Dec,HEATING,454856-01,Dyson HP10 Hot & Cool Purifier StSt,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,435.41,549.99,393.9,299.17,-94.73,-31.66,SOURCE_ADJUSTMENT
513,712,KM7464FR,Dec,HOBS,KM7464FR,Miele 11144020 60cm Induction Hob,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,601.23,980.99,601.23,799.17,197.94,24.77,MATCH
514,944,PIE631BB5E,Dec,HOBS,PIE631BB5E,Bosch Serie 4 Induction Hob 60cm,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,344.25,625.99,344.25,332.5,-11.75,-3.53,MATCH
515,946,PKE611CA3E,Dec,HOBS,PKE611CA3E,*Bosch 60cm Serie 2 Ceramic Hob,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,188.7,340.49,188.7,182.5,-6.2,-3.4,MATCH
516,1174,T58FHW1L0,Dec,HOBS,T58FHW1L0,Neff N70 80cm Induction Hob,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,476.85,730.49,476.85,540.83,63.98,11.83,MATCH
517,516,G1.DGBRLLK,Dec,HOME CINEMA,G1.DGBRLLK,LG 3.1ch Soundbar 2023,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,300.91,466.99,300.91,333.33,32.42,9.73,MATCH
518,598,HTB600,Dec,HOME CINEMA,HTB600,Sony Bravia Theatre Bar 6,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,336.15,497.49,336.15,275.0,-61.15,-22.24,MATCH
519,602,HW-Q600F/XUSAMSUNG,Dec,HOME CINEMA,HW-Q600F/XUSamsung,Q Series Soundbar,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,376.07,580.49,376.07,332.5,-43.57,-13.1,MATCH
520,14,1107129,Dec,HOUSEHOLD,1107129,Berghoff Coffee /Tea Plunger .60L,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,6.22,15.49,6.22,16.67,10.45,62.69,MATCH
521,114,3950572,Dec,HOUSEHOLD,3950572,Berghoff 32cm non stick Frying pan,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,27.29,67.49,27.29,54.99,27.7,50.37,MATCH
522,615,INSTALLATIO,Dec,INSTALLATION,INSTALLATIO,INSTALLATION FEE,PRODUCT,-53,12,POSITIVE_SALES_ACTIVITY,0.01,125.49,0.12,595.84,595.72,99.98,MATCH
523,615,INSTALLATIO,Dec,INSTALLATION,INSTALLATIO,INSTALLATION FREE STANDING,PRODUCT,-3,1,POSITIVE_SALES_ACTIVITY,0.01,34.49,0.01,33.33,33.32,99.97,MATCH
524,615,INSTALLATIO,Dec,INSTALLATION,INSTALLATIO,INSTALLATION BUILT IN,PRODUCT,-2,1,POSITIVE_SALES_ACTIVITY,0.01,59.99,0.01,66.67,66.66,99.99,MATCH
525,1142,SMV4HVX00GBOSCH,Dec,INT DISHWASHERS,SMV4HVX00GBosch,Series 4 Integrated,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,344.25,568.99,688.5,798.34,109.84,13.76,MATCH
526,1140,SMV4EAX23GBOSCH,Dec,INT DISHWASHERS,SMV4EAX23GBosch,Series 4 60cm Integrated,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,441.29,679.49,441.29,499.17,57.88,11.6,MATCH
527,1058,S875HKX21G,Dec,INT DISHWASHERS,S875HKX21G,Neff N50 Slimline 45cm Integrated,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,396.3,608.49,396.3,441.67,45.37,10.27,MATCH
528,1108,SIFNE5108,Dec,INT FREEZERS,SIFNE5108,Liebherr Integrated No Frost Freezer,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,826.2,1359.49,826.2,915.83,89.63,9.79,MATCH
529,697,KI96NVFD0,Dec,INT FRIDGE FREEZERS,KI96NVFD0,Siemens iQ300Integrated FF 193.5,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,595.16,891.99,595.16,807.5,212.34,26.3,MATCH
530,612,INC18D011B1,Dec,INT FRIDGE FREEZERS,INC18D011B1,Indesit 70/30 Integrated Fridge,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,287.94,424.99,287.94,315.83,27.89,8.83,MATCH
531,622,IRBCI5150,Dec,INT FRIDGES,IRBCI5150,Liebherr Integrated Fridge with,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,1232.5,2209.49,1232.5,1249.17,16.67,1.33,MATCH
532,297,BFL523MS0B,Dec,INT MICROWAVES,BFL523MS0B,BOSCH MICROWAVE OVENS RED,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,154.78,413.49,154.78,299.17,144.39,48.26,MATCH
533,1287,VM131BL,Dec,INT MICROWAVES,VM131BL,CDA Black Integrated Microwave,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,121.55,228.99,121.55,174.99,53.44,30.54,MATCH
534,258,AMW423/IX,Dec,INT MICROWAVES,AMW423/IX,WHIRLPOOL ABSOLUTE 750W,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,230.35,288.49,230.35,232.5,2.15,0.92,MATCH
535,794,MS22M8254A,Dec,INT MICROWAVES,MS22M8254A,Samsung Black 22L Integrated,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,208.22,331.49,208.22,245.83,37.61,15.3,MATCH
536,1005,REV-ISTREA,Dec,INTERNET RADIOS,REV-ISTREA,Roberts Revival iStream 3L Black,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,133.0,212.49,266.0,332.49,66.49,20.0,MATCH
537,43,20630,Dec,IRONS,20630,RUSSELLHOBBS 3100W STEAM,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,36.28,59.49,36.28,41.66,5.38,12.91,MATCH
538,105,332102,Dec,IRONS,332102,MORPHY RICHARDS 7 BAR 3000W,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,129.29,212.49,129.29,149.17,19.88,13.33,MATCH
539,1105,SI3055BK,Dec,IRONS,SI3055BK,Braun 2400W Iron,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,31.09,50.99,62.18,46.6,-15.58,-33.43,MATCH
540,1106,SI5008BL,Dec,IRONS,SI5008BL,Braun Iron,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,38.87,63.99,38.87,49.99,11.12,22.24,MATCH
541,1196,TAPOP100,Dec,IT ACCESSORIES,TAPOP100,Tapo Mini Smart Wifi Socket,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,7.13,15.49,7.13,8.33,1.2,14.41,MATCH
542,1197,TAPOP110,Dec,IT ACCESSORIES,TAPOP110,"TP Link Mini Smart Wi-Fi Socket, En",PRODUCT,-2,1,POSITIVE_SALES_ACTIVITY,7.13,16.99,7.13,8.33,1.2,14.41,MATCH
543,1205,TC1737,Dec,IT ACCESSORIES,TC1737,TechCharge 5000ma Black Charger/,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,9.65,16.99,19.3,28.32,9.02,31.85,MATCH
544,885,P-SDU128V11PNY,Dec,IT ACCESSORIES,P-SDU128V11PNY,Elite Micro Class 10 SD,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,8.76,14.49,8.76,9.99,1.23,12.31,MATCH
545,806,MUVT3B/A,Dec,IT ACCESSORIES,MUVT3B/A,Apple 20W USB-C Power Adapter,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,12.78,21.49,12.78,15.83,3.05,19.27,MATCH
546,1204,TC1714,Dec,IT ACCESSORIES,TC1714,"Tech Charge 12,000ma 1x USBC 2 x",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,16.91,29.99,16.91,18.33,1.42,7.75,MATCH
547,811,MX2D3ZM/A,Dec,IT ACCESSORIES,MX2D3ZM/A,Apple Pencil Pro,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,98.34,126.99,98.34,82.5,-15.84,-19.2,MATCH
548,542,GVCH1000,Dec,IT ACCESSORIES,GVCH1000,"Groove PowerBank 10,000MH",PRODUCT,-2,3,POSITIVE_SALES_ACTIVITY,12.07,21.49,36.21,54.15,17.94,33.13,MATCH
549,551,GVMA107WE,Dec,IT ACCESSORIES,GVMA107WE,GROOVE USBC MAINS CHARGER,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,6.72,12.99,6.72,10.83,4.11,37.95,MATCH
550,552,GVMA109WE,Dec,IT ACCESSORIES,GVMA109WE,Groove 3-Port USB Mains GaN,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,18.01,0.49,18.01,24.99,6.98,27.93,MATCH
551,10,103414675,Dec,IT ACCESSORIES,103414675,ZAGG Pro Keys 2-Apple iPad Pro 13,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,76.17,147.99,76.17,82.5,6.33,7.67,MATCH
552,41,20460,Dec,KETTLES,20460,RUSSELLHOBBS QUIET BOIL,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,28.12,44.99,28.12,24.99,-3.13,-12.53,MATCH
553,709,KLF03SSUK,Dec,KETTLES,KLF03SSUK,New Smeg Kettle 3D Logo Polished,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,125.17,219.95,106.39,106.25,-0.14,-0.13,SOURCE_ADJUSTMENT
554,706,KLF03CRUK,Dec,KETTLES,KLF03CRUK,Smeg Cream Retro Kettle 3D Logo,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,96.72,169.95,187.44,214.99,27.55,12.81,SOURCE_ADJUSTMENT
555,708,KLF03RDUK,Dec,KETTLES,KLF03RDUK,Smeg Kettle Red 3D Logo,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,96.72,169.95,82.21,108.33,26.12,24.11,SOURCE_ADJUSTMENT
556,51,21600-10,Dec,KETTLES,21600-10,RUSSELL HOBBS GLASS KETTLE,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,31.09,50.99,31.09,30.83,-0.26,-0.84,MATCH
557,83,26080,Dec,KETTLES,26080,RH CLASSIC GLASS KETTLE,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,23.32,34.95,23.32,24.17,0.85,3.52,MATCH
558,1432,ZJP05.C0DG,Dec,KETTLES,ZJP05.C0DG,Kenwood Abbey Rose Gold Kettle,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,16.58,33.99,16.58,23.33,6.75,28.93,MATCH
559,1117,SKE735BTR4,Dec,KETTLES,SKE735BTR4,Sage Black Truffle Kettle,PRODUCT,3,-1,NEGATIVE_SALES_ACTIVITY,67.37,109.99,-67.37,-79.17,-11.8,14.9,MATCH
560,1116,SKE735BST4,Dec,KETTLES,SKE735BST4,Sage Black St/St Kettle,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,67.37,109.99,67.37,79.17,11.8,14.9,MATCH
561,236,980598,Dec,KETTLES,980598,Morphy Richards Colour Boutique,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,29.13,49.99,29.13,37.49,8.36,22.3,MATCH
562,1071,SE1504FA-NJ,Dec,LAPTOPS,SE1504FA-NJ,"Asus 15.6"" R3 8GB/128GB",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,254.99,381.99,254.99,290.83,35.84,12.32,MATCH
563,1419,X1605ZA-MB1ASUS,Dec,LAPTOPS,X1605ZA-MB1Asus,"16"" i7 8GB/512 SSD Laptop",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,327.99,491.49,327.99,340.83,12.84,3.77,MATCH
564,420,E1504GA-NJ0,Dec,LAPTOPS,E1504GA-NJ0,15.6” FHD Intel Core i3-N305 8GB,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,254.99,382.49,254.99,207.5,-47.49,-22.89,MATCH
565,808,MW123B/A,Dec,LAPTOPS,MW123B/A,13-inch MacBook Air: Apple M4 chip,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,755.24,1061.99,755.24,774.17,18.93,2.45,MATCH
566,1163,SX1504VA-NJ,Dec,LAPTOPS,SX1504VA-NJ,ASUS 15.6” FHD Intel C-i5 16GB,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,372.66,558.49,372.66,340.83,-31.83,-9.34,MATCH
567,231,980575,Dec,MICROWAVE OVENS,980575,Dimplex Black 20L 800W Microwave,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,55.25,84.49,55.25,65.83,10.58,16.07,MATCH
568,904,P22720CPMS,Dec,MICROWAVE OVENS,P22720CPMS,Powerpoint Silver 20L 700W,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,44.2,64.99,44.2,49.99,5.79,11.58,MATCH
569,1137,SMO870BST4,Dec,MICROWAVE OVENS,SMO870BST4,the Combi Wave 3 in 1,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,248.78,407.99,248.78,290.83,42.05,14.46,MATCH
570,908,P22820MDSS,Dec,MICROWAVE OVENS,P22820MDSS,Powerpoint St/St 20L 800W,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,61.2,89.99,61.2,74.99,13.79,18.39,MATCH
571,767,M,Dec,MISC,M,MISCELANEOUS,PRODUCT,-22,8,POSITIVE_SALES_ACTIVITY,0.01,0.49,0.08,150.0,149.92,99.95,MATCH
572,470,ET-2850,Dec,PRINTERS,ET-2850,EPSON Eco Tank ET2850,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,165.85,271.49,165.85,165.83,-0.02,-0.01,MATCH
573,1420,XP-2205,Dec,PRINTERS,XP-2205,Epson C11CK67402 Printer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,33.17,50.99,33.17,40.83,7.66,18.76,MATCH
574,998,R260MB,Dec,RADIOS,R260MB,Roberts Midnight Blue1950's Replica,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,74.47,118.99,74.47,99.17,24.7,24.91,MATCH
575,1005,REV-ISTREA,Dec,RADIOS,REV-ISTREA,Roberts Revival iStream 3L Radio |,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,133.0,212.49,133.0,165.83,32.83,19.8,MATCH
576,802,MT-106BT,Dec,RADIOS,MT-106BT,"Muse Stereo Turntable, USB Port,",PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,108.53,186.49,217.06,290.0,72.94,25.15,MATCH
577,800,MT-103GD,Dec,RADIOS,MT-103GD,Muse Vintage Turntable USB Port 2,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,48.82,101.99,48.82,82.5,33.68,40.82,MATCH
578,1232,TR103BL,Dec,RANGE COOKERS,TR103BL,SMEG BLACK 100CM VICTORIA,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,2262.77,3479.0,1923.35,2165.83,242.48,11.2,SOURCE_ADJUSTMENT
579,342,CLA90DFFBL/RANGEMASTER,Dec,RANGE COOKERS,CLA90DFFBL/Rangemaster,(116490) 90cm D/Duel,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,1923.55,2889.49,1923.55,1583.33,-340.22,-21.49,MATCH
580,332,CDL90DFFCY/84490,Dec,RANGE COOKERS,CDL90DFFCY/84490,CLASSIC DL 90 DF,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,2121.6,3169.99,2121.6,1912.5,-209.1,-10.93,MATCH
581,359,CX92GM,Dec,RANGE COOKERS,CX92GM,Smeg Concert Stainless Steel 90cm,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,1007.48,1549.0,856.36,815.83,-40.53,-4.97,SOURCE_ADJUSTMENT
582,468,ESDL90DFPP,Dec,RANGE COOKERS,ESDL90DFPP,Rangemaster Estel Dlx 90cm DF Crm,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,2350.38,3525.49,2350.38,2375.0,24.62,1.04,MATCH
583,1377,WM2621,Dec,REMOTE CONTROLS,WM2621,OFA WALL MOUNT TILT FOR,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,11.05,29.99,22.1,47.48,25.38,53.45,MATCH
584,1274,URC3661,Dec,REMOTE CONTROLS,URC3661,One for All Universal Remote Control,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,14.37,25.49,14.37,20.83,6.46,31.01,MATCH
585,1167,T2351V11,Dec,ROBOT CLEANING,T2351V11,Eufy Robot Vaccum X10 Pro Omni,PRODUCT,6,3,POSITIVE_SALES_ACTIVITY,399.02,704.99,1197.06,1230.83,33.77,2.74,MATCH
586,1166,T2080GA1,Dec,ROBOT CLEANING,T2080GA1,Eufy Robot Vacuum S1 Pro,PRODUCT,3,-1,NEGATIVE_SALES_ACTIVITY,721.5,1274.49,-721.5,-750.0,-28.5,3.8,MATCH
587,1165,T2070G10,Dec,ROBOT CLEANING,T2070G10,Eufy Robot Vacuum 3-in-1 E20,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,288.31,509.49,288.31,233.33,-54.98,-23.56,MATCH
588,1169,T2353V11,Dec,ROBOT CLEANING,T2353V11,eufy Robot Vacuum Omni E25,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,437.8,773.49,875.6,1215.84,340.24,27.98,MATCH
589,69,24550,Dec,SANDWICH TOASTERS,24550,Russell Hobbs 4 Portion Sandwich,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,25.91,42.49,25.91,29.16,3.25,11.15,MATCH
590,1179,TAPOC100,Dec,SECURITY,TAPOC100,Tapo Home Security Wifi Camera,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,13.27,33.99,26.54,21.66,-4.88,-22.53,MATCH
591,1189,TAPOC520WSTAPO,Dec,SECURITY,TAPOC520WSTAPO,C520WS OUTDOORPAN,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,50.42,84.99,50.42,29.16,-21.26,-72.91,MATCH
592,1190,TAPOD210,Dec,SECURITY,TAPOD210,Smart Video Doorbell Camera,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,50.6,0.49,50.6,41.66,-8.94,-21.46,MATCH
593,422,E8214311,Dec,SECURITY,E8214311,Eufy Video Doorbell E340 With,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,96.26,169.49,96.26,82.5,-13.76,-16.68,MATCH
594,826,NE3150,Dec,SHAVERS,NE3150,Remington trimmer,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,6.73,11.49,6.73,7.5,0.77,10.27,MATCH
595,769,MB5000,Dec,SHAVERS,MB5000,Remmington Beard Trimmer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,23.32,38.49,23.32,31.66,8.34,26.34,MATCH
596,302,BI65FBLK,Dec,SINGLE OVENS,BI65FBLK,BELLING SINGLE OVEN BLACK,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,174.12,269.95,174.12,224.17,50.05,22.33,MATCH
597,725,KOFGH40TX,Dec,SINGLE OVENS,KOFGH40TX,Electrolux St/St Single Oven,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,227.64,399.99,227.64,209.99,-17.65,-8.41,MATCH
598,285,B6ACH7HG0BNEFF,Dec,SINGLE OVENS,B6ACH7HG0BNeff,N 50 built-in Single Oven,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,589.8,922.49,589.8,615.83,26.03,4.23,MATCH
599,273,B54CR71N0B,Dec,SINGLE OVENS,B54CR71N0B,Neff N70 St/St Single Oven,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,656.86,986.49,656.86,749.17,92.31,12.32,MATCH
600,279,B64FS31G0B,Dec,SINGLE OVENS,B64FS31G0B,Neff Graphite Grey Single Oven with,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,891.4,1337.99,891.4,1082.5,191.1,17.65,MATCH
601,282,B64VT73G0B,Dec,SINGLE OVENS,B64VT73G0B,Neff N90 Graphite Single Oven with,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,1041.36,1562.49,1041.36,1249.17,207.81,16.64,MATCH
602,594,HQA534BB3B,Dec,SINGLE OVENS,HQA534BB3B,Bosch Black Single Oven,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,281.66,432.99,281.66,300.83,19.17,6.37,MATCH
603,460,EOM6P46X,Dec,SINGLE OVENS,EOM6P46X,Electrolux St/St AirFry Single Oven,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,341.46,599.99,341.46,440.83,99.37,22.54,MATCH
604,321,C1AMG84G1BNEFF,Dec,SINGLE OVENS,C1AMG84G1BNeff,Graphite N50 Integrated Combi,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,471.65,704.99,471.65,576.67,105.02,18.21,MATCH
605,618,IO233XUK,Dec,SINGLE OVENS,IO233XUK,Indesit St/St Single Fan Oven,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,151.82,224.49,151.82,157.5,5.68,3.61,MATCH
606,268,B2ACH7AG7BNEFF,Dec,SINGLE OVENS,B2ACH7AG7BNeff,N50 Graphite Grey Single Oven,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,509.06,781.99,509.06,615.83,106.77,17.34,MATCH
607,63,24180,Dec,SLOW COOKERS,24180,Russell Hobbs Chalkboard Slow,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,23.32,38.49,23.32,22.5,-0.82,-3.64,MATCH
608,1280,USG10TY.DG,Dec,SPEAKERS,USG10TY.DG,LG 3.1 Wireless Soundbar,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,410.33,636.99,820.66,1081.66,261.0,24.13,MATCH
609,640,JBLGO4BLU,Dec,SPEAKERS,JBLGO4BLU,"JBL GO4, compact portable speaker",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,24.4,42.49,24.4,24.99,0.59,2.36,MATCH
610,641,JBLGO4RED,Dec,SPEAKERS,JBLGO4RED,"JBL GO4, compact portable speaker",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,24.4,42.49,24.4,24.99,0.59,2.36,MATCH
611,639,JBLGO4BLK,Dec,SPEAKERS,JBLGO4BLK,"JBL GO4, compact portable speaker",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,24.4,42.49,24.4,24.99,0.59,2.36,MATCH
612,801,MT-103GD-USMUSE,Dec,SPEAKERS,MT-103GD-USMUSE,Vintage Turntable (no plug),PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,47.28,77.49,47.28,82.5,35.22,42.69,MATCH
613,638,JBLFLIP7BLK,Dec,SPEAKERS,JBLFLIP7BLK,JBL Flip 7 Portable Bluetooth,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,71.51,124.49,71.51,82.5,10.99,13.32,MATCH
614,636,JBLCHARGE6JBL,Dec,SPEAKERS,JBLCHARGE6JBL,Charge 6 Portable Bluetooth,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,95.35,165.99,95.35,107.5,12.15,11.3,MATCH
615,110,394433-01,Dec,STICK VACS,394433-01,V10 Absolute (2022 New Code),PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,300.83,379.99,300.83,224.17,-76.66,-34.2,MATCH
616,632,IZ400UKT,Dec,STICK VACS,IZ400UKT,Shark Tru Pet Cordless Stick,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,293.68,484.49,293.68,182.5,-111.18,-60.92,MATCH
617,1291,VS20C9547TBSAMSUNG,Dec,STICK VACS,VS20C9547TBSamsung,Jet 95 Cordless Vac,PRODUCT,-2,1,POSITIVE_SALES_ACTIVITY,399.25,636.99,399.25,250.0,-149.25,-59.7,MATCH
618,28,12377910,Dec,STICK VACS,12377910,Miele Duoflex HX1 Nordic Blue,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,177.0,269.0,354.0,388.75,34.75,8.94,MATCH
619,29,12377940,Dec,STICK VACS,12377940,Miele Duoflex HX1 Cat&Dog,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,234.0,369.0,234.0,207.5,-26.5,-12.77,MATCH
620,317,BU3521UK,Dec,STICK VACS,BU3521UK,Shark Clean & Empty Cordless,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,240.81,347.99,481.62,331.66,-149.96,-45.21,MATCH
621,135,443096-01,Dec,STICK VACS,443096-01,Dyson V10 Total Clean,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,356.24,449.99,356.24,224.17,-132.07,-58.92,MATCH
622,1289,VS15A6031R4SAMSUNG,Dec,STICK VACS,VS15A6031R4Samsung,Jet 60 Cordless Vacuum,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,120.4,257.49,120.4,124.17,3.77,3.04,MATCH
623,147,499087-01,Dec,STICK VACS,499087-01,Dyson V16 Piston Animal Submarine,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,712.49,899.99,712.49,689.17,-23.32,-3.38,MATCH
624,1133,SM-X210NZAAGALAXY,Dec,TABLETS,SM-X210NZAAGalaxy,Tab A9+ GRAY WIFI 64GB,PRODUCT,-1,2,POSITIVE_SALES_ACTIVITY,155.16,211.99,310.32,265.0,-45.32,-17.1,MATCH
625,807,MVX23NF/A,Dec,TABLETS,MVX23NF/A,13-inch iPad Pro WiFi 256GB demo,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,1013.5,1458.49,992.97,1028.33,35.36,3.44,SOURCE_ADJUSTMENT
